CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
N^^V_BADP_1,N^^V_BADP_1|2025-02-07 00:00:00|1,lower,2025-02-07,1,-1.0,Voltage Stability,"Out = Balranald to Darlington Point (X5) 220kV line, avoid voltage collapse at Darlington Point for loss of the largest Vic generating unit or Basslink",7070,241,1193,5925,1033,7.2171020048509185,-1.0000000031595846e-05,408.99770249999995,"I-JNWO_RADIAL, I-JNWO_X5, I-X_BABU_BURC, N-BABU, N-BADP, N-CLCWG_X5, N-JNWG_RADIAL, N-JNWL_X5, N-LTWG_RADIAL, N-LTWG_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5, N-X_051_X5, V-DDWO_RADIAL, V-DDWO_X5","I-JNWO_RADIAL, I-X_BABU_BURC, N-BABU, N-BADP, N-JNWG_RADIAL, N-LTWG_RADIAL, N-LTWG_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5, N-X_051_X5, V-DDWO_RADIAL, V-DDWO_X5"
N^^V_DTSS_1,N^^V_DTSS_1|2025-10-30 00:00:00|1,lower,2025-10-30,1,-1.0,Voltage Stability,"Out = Dapto-Sydney South(11), avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",1530,200,220,1106,1023,4.299927921568628,-1.0000000031595846e-05,671.6468649999999,"N-DTSS_11, N-X_11+14","N-DTSS_11, N-X_11+14"
V^^N_DTMN_1,V^^N_DTMN_1|2024-09-05 00:00:00|1,upper,2024-09-05,1,0.249,Voltage Stability,"Out = Dapto-Marulan(8) 330kV line, avoid voltage collapse around Murray for loss of all APD potlines",1834,374,433,1084,1019,35.651672001316875,-4.016064258302866e-05,557.6476706827309,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N^^V_BURC_1,N^^V_BURC_1|2026-01-27 00:00:00|1,lower,2026-01-27,1,-1.0,Voltage Stability,"Out = Both Buronga to Red Cliffs (X1 + X9) 220kV line, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",1010,317,326,1008,989,30.2947839009901,-1.0000000031595846e-05,275.34176,I-BURC,I-BURC
N::N_CTYS_2,N::N_CTYS_2|2025-01-17 00:00:00|1,upper,2025-01-17,1,0.972,Transient Stability,"Out= Collector-Yass (3L), stability limit (Snowy-NSW) for critical fault on one 330 kV line between Yass and Bannaby/Marulan",8047,325,304,1156,940,75.96321571313088,-3.0864197686863124e-05,894.3045524691358,"N-CTYS_3L_WG_CLOSE, N-CTYS_3L_WG_OPEN",N-CTYS_3L_WG_CLOSE
N::N_LTYS_2,N::N_LTYS_2|2024-11-19 00:00:00|1,upper,2024-11-19,1,0.982,Transient Stability,"Out = Lower Tumut-Yass (03), stability limit (Snowy-NSW) for fault of various location between Yass-South Morang area",3120,532,487,961,919,98196.25855354202,-1.385784114053007,161.5219781059063,,
V::N_SMSC_O2,V::N_SMSC_O2|2025-12-09 00:00:00|1,upper,2025-12-09,1,1.0,Transient Stability,"Out = One South Morang 330 kV series capacitor bank, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, Other than VIC accelerates. Yallourn W G1 on 500kV.",14649,481,1013,2013,919,1.0481676393648616,-1.0000000031595846e-05,10313.66352,V-SMSC,V-SMSC
V>>N_BDBU_65_66,V>>N_BDBU_65_66|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.804,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Murray to Upper Tumut(65) O/L on Murray to Lower Tumut(66) trip; Feedback",22906,6,198,1747,873,9.846683416173272,-14.484353233830918,840.5641169154229,I-BDBU_ONE,I-BDBU_ONE
V>>NIL_MLGT_MLGT,V>>NIL_MLGT_MLGT|2026-07-04 00:00:00|1,lower,2026-07-04,1,-0.159,Thermal,"Out = NIL, avoid O/L Moorabool to Geelong #1 or #2 on trip of other Moorabool to Geelong line, Feedback",9317,566,529,890,872,11.101456858589,-6.289308303223964e-05,7999.919198113206,V-NIL,
N::N_CTMN_2,N::N_CTMN_2|2025-01-22 00:00:00|1,upper,2025-01-22,1,0.979,Transient Stability,"Out = Collector - Marulan (4), stability limit (Snowy-NSW) for critical fault on one 330kV line between Yass and Bannaby/Marulan",10095,523,490,1106,871,222.45706416100825,-20.81230847803887,914.1763738508683,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE
N^^V_DTSS_1,N^^V_DTSS_1|2025-12-02 00:00:00|1,lower,2025-12-02,1,-1.0,Voltage Stability,"Out = Dapto-Sydney South(11), avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",908,370,375,876,869,36.58925989562237,-1.0000000088439265e-05,550.71342,"N-DTSS_11, N-X_11+14","N-DTSS_11, N-X_11+14"
N::N_MNYS_2,N::N_MNYS_2|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.979,Transient Stability,"Out = Marulan-Yass (5), stability limit (Snowy-NSW) for loss of a 330kV line between Yass and Bannaby/Marulan (3H, 3J, 3L, 3P, 4 or 61)",5263,779,741,1099,857,200.98553368421048,-3.0643513479962825e-05,654.7620939734422,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE
V>>NIL_MLGT_MLGT_R2,V>>NIL_MLGT_MLGT_R2|2025-06-16 00:00:00|1,lower,2025-06-16,1,-0.16,Thermal,"Out = NIL, avoid O/L Moorabool to Geelong #1 or #2 on trip of other Moorabool to Geelong line, Yallourn W Unit 1 in 220 kV mode, Feedback",36105,284,336,966,854,3.1814586634175717,-6.250000126328814e-05,9670.8054375,,
N>>BDBU_970_051,N>>BDBU_970_051|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.0883,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Burrinjuck to Yass (970) on trip of Wagga to Lower Tumut (051) line, Feedback",4223,766,799,934,839,445.8341732014312,-0.00011325028348353165,1691.8503114382786,I-BDBU_ONE,I-BDBU_ONE
I_6F_NS_150,I_6F_NS_150|2025-02-14 00:00:00|1,lower,2025-02-14,1,-0.112,Discretionary,Discretionary limit of 150 MW on Buronga to Bundey (6F) 330 kV Line (NSW to SA),30191,440,407,913,822,0.6726103912708766,-0.00017857142812057906,5305.809017857143,"I-6F_NS_150, N-NIL",
V^^N_BADP_1,V^^N_BADP_1|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Voltage Stability,"Out = Balranald to Darlington Point (X5) 220kV line, avoid voltage collapse around Murray for loss of all APD potlines",13184,380,512,1238,819,1.0374358403460684,-1.0000000088439265e-05,897.0521899999999,"I-JNWO_RADIAL, I-JNWO_X5, I-X_BABU_BURC, N-BABU, N-BADP, N-CLCWG_X5, N-JNWG_RADIAL, N-JNWL_X5, N-LTWG_RADIAL, N-LTWG_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5, V-DDWO_RADIAL, V-DDWO_X5","I-JNWO_RADIAL, I-X_BABU_BURC, N-BABU, N-BADP, N-JNWG_RADIAL, N-LTWG_RADIAL, N-LTWG_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5, V-DDWO_RADIAL, V-DDWO_X5"
N^^N_NIL_WGLT,N^^N_NIL_WGLT|2026-05-20 00:00:00|1,upper,2026-05-20,1,0.376,Voltage Stability,"Out=Nil, limit Wagga to Lower Tumut (051) 330kV line flow to avoid voltage collapse post contingency trip of line 051, Feedback",13013,633,623,896,783,2.8384993940467798,-2.6595745218420486e-05,1739.1154787234043,N-NIL,
N^^V_NIL_ARWBBA,N^^V_NIL_ARWBBA|2025-11-14 00:00:00|1,lower,2025-11-14,1,-1.0,Voltage Stability,"Out = Nil, avoid voltage collapse in southern NSW for loss of Ballarat to Waubra to Ararat 220kV lines (this also trips Waubra, Ararat and Crowlands, Bulgana and Murra Warra WFs)",5236,0,7,1028,756,0.0,4.238470000000007,878.1098750000001,V-NIL,
N^^V_CNLT_1,N^^V_CNLT_1|2025-02-07 00:00:00|1,lower,2025-02-07,1,-1.0,Voltage Stability,"Out = Canberra - Lower Tumut (07) 330kV line, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",4357,21,88,889,735,0.12153227492877493,-1.0000000031595846e-05,731.201625,N-CNLT_07,N-CNLT_07
V::N_KGRC_V1,V::N_KGRC_V1|2025-12-20 00:00:00|1,upper,2025-12-20,1,1.0,Transient Stability,"Out = Kerang to Red Cliffs 220kV line (or any section in between), prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, VIC accelerates. Yallourn W G1 on 220kV.",3282,345,525,1095,724,3.8730259403549616,-1.0000000088439265e-05,5297.301659999999,"V-KGKO, V-KG_KO_WE, V-KG_WE_RC, V-KOWE, V-KO_WE_RC, V-RCWT","V-KGKO, V-KG_WE_RC, V-KOWE, V-KO_WE_RC, V-RCWT"
N::N_MNYS_2,N::N_MNYS_2|2024-12-20 00:00:00|1,upper,2024-12-20,1,0.979,Transient Stability,"Out = Marulan-Yass (5), stability limit (Snowy-NSW) for critical fault on one 330kV line between Yass and Bannaby/Marulan",4100,453,420,830,720,36.692270290434365,-2.042900937372679e-05,602.8488125638407,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE
V::N_JNWG_S2,V::N_JNWG_S2|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Transient Stability,"Out = Jindera to Wagga 330kV line, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, SA accelerates, Yallourn W G1 on 500 kV.",5476,169,386,2202,720,1.5164827050660776,-1.0000000031595846e-05,693.1495775,"N-JNWG_RADIAL, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5","N-JNWG_RADIAL, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5"
N::N_SDUT_2,N::N_SDUT_2|2026-01-13 00:00:00|1,upper,2026-01-13,1,0.982,Transient Stability,"Out = Upper Tumut-Stockdill (1) 330kV line, stability limit (Snowy-NSW) for fault of various location between Yass-South Morang area",2152,562,522,798,693,49.580966138475844,-3.0549898321416455e-05,300.6768737270876,,
N>>NIL_BU_PST_ML_W,N>>NIL_BU_PST_ML_W|2025-03-03 00:00:00|1,lower,2025-03-03,1,-0.11,Thermal,"Out= Nil, avoid O/L Buronga 330kV PST (#5) on trip of Murraylink (from Buronga to Bundey), Feedback",38270,524,486,830,693,9.811204896343135,-0.00018181818135913503,7276.1218181818185,N-NIL,
N^^V_CNLT_1,N^^V_CNLT_1|2025-10-30 00:00:00|1,lower,2025-10-30,1,-1.0,Voltage Stability,"Out = Canberra - Lower Tumut (07) 330kV line, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",2401,39,259,1760,680,0.5529718575593503,0.0,770.35087,N-CNLT_07,N-CNLT_07
V>>N_NIL_65_66,V>>N_NIL_65_66|2025-12-19 00:00:00|1,upper,2025-12-19,1,0.799,Thermal,"Out = Nil, avoid Murray to Upper Tumut(65) O/L on Murray to Lower Tumut(66) trip; Feedback",22256,39,95,1202,680,0.14098495527953583,-1.2515644808668463e-05,717.692590738423,N-NIL,
V::N_JNWG_V1,V::N_JNWG_V1|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.954,Transient Stability,"Out = Jindera to Wagga 330kV line, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, VIC accelerates, Yallourn W G1 on 220 kV.",5476,302,585,1973,674,1.4840477759353479,-1.0482180326620383e-05,706.492358490566,"N-CLCWG_63, N-CLCWG_X5, N-JNWG_RADIAL, N-JNWL_63, N-JNWL_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5","N-JNWG_RADIAL, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5"
N^^V_LTWG_1,N^^V_LTWG_1|2026-01-27 00:00:00|1,lower,2026-01-27,1,-0.298,Voltage Stability,"Out = Lower Tumut to Wagga 330 kV line, avoid voltage collapse at Darlington Point for loss of the largest Vic generating unit or Basslink",908,40,70,849,658,2.603072432037659,-3.3557046990517235e-05,686.3981711409396,"N-LTWG_63, N-LTWG_RADIAL, N-LTWG_X5, N-X_051_X5","N-LTWG_63, N-LTWG_RADIAL, N-LTWG_X5, N-X_051_X5"
V>>N_6Y+X5_66_65,V>>N_6Y+X5_66_65|2025-03-27 00:00:00|2,upper,2025-03-27,2,1.0,Thermal,"Out= Wagga to Walla Walla (6Y), Wagga-Yass 132kV split, X5 open, 9R4 Open, and with 2 Yass TXs in service, avoid O/L Murray to Lower Tumut (66) 330kV line on trip of Murray to Upper Tumut (65) 330kV line, Feedback",3222,476,527,1074,655,8.314559054339055,-1.0000000088439265e-05,423.7089175,"N-CLCWG_X5, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5","N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5"
N^^V_4+07_1,N^^V_4+07_1|2025-03-04 00:00:00|1,lower,2025-03-04,1,-1.0,Voltage Stability,"Out = Collector - Marulan (4) and Canberra - Lower Tumut (07) 330 kV Lines, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",815,186,187,668,647,18.697825963190184,-1.0000000031595846e-05,534.99015,"N-X_3L+07_WG_CLOSE, N-X_4+07_WG_CLOSE","N-X_3L+07_WG_CLOSE, N-X_4+07_WG_CLOSE"
V>>NIL_MLGT_MLGT,V>>NIL_MLGT_MLGT|2026-06-04 00:00:00|1,lower,2026-06-04,1,-0.159,Thermal,"Out = NIL, avoid O/L Moorabool to Geelong #1 or #2 on trip of other Moorabool to Geelong line, Feedback",8737,337,319,695,645,26.41711919234595,-6.289308303223964e-05,6896.786996855346,V-NIL,
V::N_LTWG_S2,V::N_LTWG_S2|2025-12-09 00:00:00|1,upper,2025-12-09,1,1.0,Transient Stability,"Out = Lower Tumut to Wagga 330kV line, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, SA accelerates, Yallourn W G1 on 500 kV.",726,96,99,675,642,5.704316473829202,-1.0000000031595846e-05,481.6367949999999,"N-LTWG_63, N-LTWG_RADIAL, N-LTWG_X5, N-X_051_X5","N-LTWG_63, N-LTWG_RADIAL, N-LTWG_X5, N-X_051_X5"
N::N_CNCW_2,N::N_CNCW_2|2026-07-30 00:00:00|1,upper,2026-07-30,1,0.98,Transient Stability,"Out = Canberra-Capital (6) line, stability limit (Snowy-NSW) for critical fault of one 330kV line between Yass and Bannaby/Marulan",4094,113,130,796,636,0.894513070346849,-1.0204081838904186e-05,775.7732908163264,"N-KVCW_3W_WG_CLOSE, N-X_6+DDSM","N-KVCW_3W_WG_CLOSE, N-X_6+DDSM"
N^^V_3L+11_1,N^^V_3L+11_1|2025-02-17 00:00:00|1,lower,2025-02-17,1,-1.0,Voltage Stability,"Out = Collector-Yass (3L) & Dapto-Sydney South (11) 330kV Lines, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",975,37,47,730,633,6.82217397948718,-1.0000000031595846e-05,752.5787499999999,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE
N>>BDBU_YSTX_051,N>>BDBU_YSTX_051|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.145,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L of either Yass 132/330kV on trip of Wagga to Lower Tumut (051) line, Feedback",20227,681,675,892,624,10.87107433246572,-0.00013793103413451625,2223.533724137931,I-BDBU_ONE,I-BDBU_ONE
N^^V_MSDD2,N^^V_MSDD2|2024-09-04 00:00:00|1,lower,2024-09-04,1,-0.55,Voltage Stability,"Out = Dederang to Murray 330 kV line, avoid voltage collapse at Darlington Point for loss of the remaining Dederang to Murray 330 kV line",1570,33,68,851,624,7.581662599395571,-1.8181818239265173e-05,606.2598636363637,"V-DDMS, V-DDMS_N-2","V-DDMS, V-DDMS_N-2"
N>>NIL_YSTX_051,N>>NIL_YSTX_051|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.146,Thermal,"Out = Nil, avoid O/L of either Yass 132/330kV on trip of Wagga to Lower Tumut (051) line, Feedback",60471,492,507,777,608,4.364350609342555,-6.84931512906799e-05,3177.5919520547945,N-NIL,
N>>NIL_060_051,N>>NIL_060_051|2025-01-08 00:00:00|1,lower,2025-01-08,1,-0.14,Thermal,"Out= Nil, avoid O/L Jindera to Wodonga (60) 330kV line on trip of Wagga to Lower Tumut (051) 330kV line, Feedback",40569,309,248,680,594,4.972652940392659,-0.00021428571374469484,10516.096821428571,N-NIL,
V::N_NIL_V2,V::N_NIL_V2|2025-12-03 00:00:00|1,upper,2025-12-03,1,1.0,Transient Stability,"Out = NIL, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, VIC accelerates. Yallourn W G1 on 500kV.",1745,36,97,673,575,0.8418285444126075,-1.0000000031595846e-05,858.43788,V-NIL,
N^^V_2+5_1,N^^V_2+5_1|2024-11-19 00:00:00|1,lower,2024-11-19,1,-1.0,Voltage Stability,"Out = Ravine to Yass (2) 330kV line and Marulan to Yass (5) 330kV line, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",706,40,61,590,573,2.988206912181303,-1.0000000031595846e-05,624.45283,N-X_2_5,N-X_2_5
N^^V_RC_BUS2_1,N^^V_RC_BUS2_1|2024-09-05 00:00:00|1,lower,2024-09-05,1,-1.0,Voltage Stability,"Out = Red Cliffs (RCTS) No.2 220kV bus, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",585,22,34,571,565,3.1036325811965813,-1.0000000003174137e-05,818.7255,V-RCTS_BUS2,V-RCTS_BUS2
V::N_SETB_O2,V::N_SETB_O2|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Transient Stability,"Out = one South East - Tailembend 275kV line (Black Range series caps I/S), prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, Other than VIC accelerates. Yallourn W G1 on 500kV.",4124,407,598,1740,563,3.8980904895207167,-1.0000000031595846e-05,10207.509399999999,"S-TBSE, S-X_TBSE+BDBU","S-TBSE, S-X_TBSE+BDBU"
V^^N_JNWG_1,V^^N_JNWG_1|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Voltage Stability,"Out = Jindera to Wagga (62) 330kV line, avoid voltage collapse around Murray for loss of all APD potlines",5476,423,544,842,554,2.4652679663172345,-1.0000000088439265e-05,617.8054599999999,"N-CLCWG_X5, N-JNWG_RADIAL, N-JNWL_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5","N-JNWG_RADIAL, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5"
N>>NIL_996_62,N>>NIL_996_62|2024-12-21 00:00:00|1,lower,2024-12-21,1,-0.298,Thermal,"Out = Nil, avoid Wagga to ANM (996) 132kV line O/L on Walla Walla to Jindera (62) 330kV line trip; Feedback (Note: constraint swamped when 996 is O/S)",99762,98,114,814,549,0.6716644484559484,-3.355704727664183e-05,2102.9037416107385,N-NIL,
N^^V_LTYS_1,N^^V_LTYS_1|2025-02-28 00:00:00|1,lower,2025-02-28,1,-1.0,Voltage Stability,"Out = Lower Tumut - Yass(3), avoid voltage collapse at Darlington Point for loss of the largest Vic generating unit or Basslink",3118,126,184,1108,547,8.506629764705883,-1.0000000088439265e-05,651.3832600000001,,
N^^N_BDBU_X5_BESH,N^^N_BDBU_X5_BESH|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.0961,Voltage Stability,"Out = Bundey to Buronga (6F) 330kV line, limit power flow on line X5 from Balranald to Darlington Point (X5) to avoid voltage collapse at Balranald for contingency trip of Bendigo to Shepparton 220kV line in NW Victoria",22906,690,707,850,546,15.553519538627105,-0.00010405827355295801,3060.4446409989596,I-BDBU_ONE,I-BDBU_ONE
V::N_NIL_O1,V::N_NIL_O1|2025-12-09 00:00:00|1,upper,2025-12-09,1,1.0,Transient Stability,"Out = NIL, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, Other than VIC accelerates. Yallourn W G1 on 220kV.",59697,157,1070,3192,541,0.07109674673114823,-1.0000000031595846e-05,10612.557905000001,V-NIL,
V^^N_SDUT_1,V^^N_SDUT_1|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Voltage Stability,"Out = Stockdill to Upper Tumut (1) line, avoid voltage collapse around Murray for loss of all APD potlines",8405,527,659,877,539,2.139210446852382,-1.0000000202126103e-05,724.99863,,
V::N_SETB_V2,V::N_SETB_V2|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Transient Stability,"Out = one South East - Tailembend 275kV line (Black Range series caps I/S), prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, VIC accelerates. Yallourn W G1 on 500kV.",4124,37,224,1471,538,0.09616779965304392,-1.0000000031595846e-05,10237.48296,"S-TBSE, S-X_TBSE+BDBU","S-TBSE, S-X_TBSE+BDBU"
N^^N_NIL_1,N^^N_NIL_1|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.9539,Voltage Stability,"Out= Nil, northerly flow on line 1,2,3 and 07 cut-set voltage stability limit, Feedback",114344,34,52,706,512,0.0642807355478568,-2.0966558763237454e-05,1698.814823356746,N-NIL,
N^^V_MLNK_1,N^^V_MLNK_1|2024-09-05 00:00:00|1,lower,2024-09-05,1,-1.0,Voltage Stability,"Out = Murraylink, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",1220,53,60,914,504,1.071245764063812,-1.0000000088439265e-05,874.79072,,
N^^V_BURC_1,N^^V_BURC_1|2025-10-01 00:00:00|1,lower,2025-10-01,1,-1.0,Voltage Stability,"Out = Both Buronga to Red Cliffs (X1 + X9) 220kV line, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",515,141,128,507,501,16.207311048543687,-1.0000000088439265e-05,513.31283,I-BURC,I-BURC
V::N_SMSC_V1,V::N_SMSC_V1|2024-10-31 00:00:00|1,upper,2024-10-31,1,1.0,Transient Stability,"Out = One South Morang 330 kV series capacitor bank, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, VIC accelerates. Yallourn W G1 on 220kV.",8222,0,10,908,495,0.0,9.426229999999975,909.347865,V-SMSC,V-SMSC
N^^V_LTYS_MNYS_1,N^^V_LTYS_MNYS_1|2025-02-07 00:00:00|1,lower,2025-02-07,1,-1.0,Voltage Stability,"Out = 3 (Lower Tumut to Yass) 330kV line and  5 (Marulan to Yass) 330kV line, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink.",583,34,38,543,494,32.153838233276154,-1.0000000003174137e-05,616.13492,N-X_LTYS_MNYS,N-X_LTYS_MNYS
V::N_JNWG_V2,V::N_JNWG_V2|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.954,Transient Stability,"Out = Jindera to Wagga 330kV line, prevent transient instability for fault and trip of a HWTS-SMTS 500 kV line, VIC accelerates, Yallourn W G1 on 500 kV.",5476,124,350,1271,487,0.3951983303707346,-1.0482180326620383e-05,738.5332389937107,"N-CLCWG_63, N-CLCWG_X5, N-JNWG_RADIAL, N-JNWL_63, N-JNWL_X5, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5","N-JNWG_RADIAL, N-WGWA_63, N-WGWA_63_X5, N-WGWA_RADIAL, N-WGWA_X5"
N>>16_8_39,N>>16_8_39|2025-12-02 00:00:00|1,upper,2025-12-02,1,0.7,Thermal,"Out = Avon-Marulan (16), avoid O/L Marulan to Dapto (8) on trip of Bannaby to Sydney West (39) line, Feedback",12278,319,322,608,483,22.255778540143115,-2.857142849929265e-05,1626.0506500000001,,
N::N_CTMN_2,N::N_CTMN_2|2024-11-27 00:00:00|1,upper,2024-11-27,1,0.979,Transient Stability,"Out = Collector - Marulan (4), stability limit (Snowy-NSW) for loss of 330kV line between Yass and Bannaby/Marulan (5, 6, or 61)",2966,376,379,596,480,409.08543391773435,-29.93930541368751,617.7365628192033,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE
N>>BDBU_990_051,N>>BDBU_990_051|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.38,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Yass (990) on trip of Wagga to Lower Tumut (051) line, Feedback",2581,429,354,510,473,61.803399668942504,-5.2631579412838236e-05,1643.464980263158,I-BDBU_ONE,I-BDBU_ONE
N^^V_DPWG_1,N^^V_DPWG_1|2024-09-05 00:00:00|1,lower,2024-09-05,1,-1.0,Voltage Stability,"Out = Darlington Point to Wagga (63) 330kV line + 99J,99D,99L,9R4 opened, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",2562,0,47,2342,473,0.0,32.278760000000034,825.79916,N-DPWG_63,N-DPWG_63
V>>N_NIL_65_66,V>>N_NIL_65_66|2026-04-28 00:00:00|1,upper,2026-04-28,1,0.799,Thermal,"Out = Nil, avoid Murray to Upper Tumut(65) O/L on Murray to Lower Tumut(66) trip; Feedback",19440,0,3,756,472,0.0,2.5849311639550128,1169.7881977471839,N-NIL,
V^^N_RC_BUS2_1,V^^N_RC_BUS2_1|2024-09-05 00:00:00|1,upper,2024-09-05,1,0.249,Voltage Stability,"Out = Red Cliffs (RCTS) No.2 220kV bus, avoid voltage collapse around Murray for loss of all APD potlines",585,186,200,485,460,36.207949264957264,-4.016064258302866e-05,359.3763855421686,V-RCTS_BUS2,V-RCTS_BUS2
N>>BDBU_990_051,N>>BDBU_990_051|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.38,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Yass (990) on trip of Wagga to Lower Tumut (051) line, Feedback",4012,454,443,627,455,35.953128302592226,-7.894736882008146e-05,1680.810473684211,I-BDBU_ONE,I-BDBU_ONE
N^^V_DPWG_1,N^^V_DPWG_1|2025-02-07 00:00:00|1,lower,2025-02-07,1,-1.0,Voltage Stability,"Out = Darlington Point to Wagga (63) 330kV line + 99J,99D,99L,9R4 opened, avoid voltage collapse at Southern NSW for loss of the largest Vic generating unit or Basslink",467,103,124,451,440,6.653883910944488,-1.0000000003174137e-05,652.537415,N-DPWG_63,N-DPWG_63
