event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
QNI-upper-20241208T1710,N>>NIL_33_34,N>>NIL_33_34|2024-10-30|1,0.985 * F_VIC_to_NSW +0.097 * P[NAL11C] +0.114 * P[NBA21B] +0.539 * P[NBAY1] +0.539 * P[NBAY2] +0.436 * P[NBAY3] +0.436 * P[NBAY4] +0.114 * P[NBB21B] +0.226 * P[NBES1B] +0.0965 * P[NBK11B] +0.0965 * P[NBKB3B] +0.0965 * P[NBKW1S] +0.0967 * P[NBL21L] +0.102 * P[NBLW8] +0.234 * P[NBOD1B] +0.0967 * P[NBSF1L] +0.0967 * P[NBSF2S] +0.208 * P[NCDS1C] +0.109 * P[NCKW1C] -0.243 * P[NCLG1D] -0.243 * P[NCLG2D] -0.243 * P[NCLG3D] -0.243 * P[NCLG4D] +0.0972 * P[NCLS1C] +0.0995 * P[NCLW1C] +0.0926 * P[NCMA3B] +0.109 * P[NCW31C] +0.0797 * P[NCWF2W] +0.0972 * P[NDNH1H] +0.0972 * P[NDNS1D] -0.317 * P[NEPS1] -0.317 * P[NEPS2] -0.193 * P[NEPS3] -0.193 * P[NEPS4] +0.181 * P[NFBS1J] +0.0973 * P[NFNS1F] -1 * P[NGNE1G] +0.107 * P[NGUR1G] +0.107 * P[NGUR2G] +0.107 * P[NGUR3G] +0.0959 * P[NGUT8] +0.0969 * P[NHUM] -0.0959 * P[NLTS3] +0.0959 * P[NLTS8] +0.21 * P[NMLS1M] +0.214 * P[NMOS1M] +0.101 * P[NMR22T] -0.987 * P[NMR41M] +0.192 * P[NMTP1] +0.192 * P[NMTP2] -0.973 * P[NMTZ1M] -0.243 * P[NMWB1W] -0.401 * P[NNEE1H] +0.0976 * P[NNRN1A] +0.208 * P[NONF1F] +0.197 * P[NPG11P] +0.197 * P[NPG12G] +0.0925 * P[NQBC3C] +0.0926 * P[NQBB3Q] +0.0971 * P[NRB23R] +0.0971 * P[NRBB3R] +0.0971 * P[NRDP3D] +0.101 * P[NRPK1R] -0.985 * P[NSAP1S] +0.0979 * P[NURQ1U] +0.0979 * P[NURQ2U] +0.0979 * P[NURQ3U] +0.0979 * P[NURQ4U] -0.988 * P[NURR1N] -0.988 * P[NURR2N] +0.0957 * P[NUTS8] -0.268 * P[NVPP5] -0.268 * P[NVPP6] +0.0983 * P[NWGG1W] +0.0983 * P[NWGJ1J] +0.0983 * P[NWGJ2S] +0.0983 * P[NWGJ3W] +0.0983 * P[NWGJ4W] +0.0983 * P[NWGS1B] +0.238 * P[NWL82N] +0.249 * P[NWLN1W] +0.238 * P[NWLS3N] +0.238 * P[NWLS4W] +0.233 * P[NWLW1S] +0.306 * P[NWOW1W] -0.975 * P[NWRK1W] -0.975 * P[NWRK2W] +0.106 * P[NYS12A] +0.96 * F[N-Q-MNSP1] +0.0962 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241208T1725,N>>NIL_33_34,N>>NIL_33_34|2024-10-30|1,0.985 * F_VIC_to_NSW +0.097 * P[NAL11C] +0.114 * P[NBA21B] +0.539 * P[NBAY1] +0.539 * P[NBAY2] +0.436 * P[NBAY3] +0.436 * P[NBAY4] +0.114 * P[NBB21B] +0.226 * P[NBES1B] +0.0965 * P[NBK11B] +0.0965 * P[NBKB3B] +0.0965 * P[NBKW1S] +0.0967 * P[NBL21L] +0.102 * P[NBLW8] +0.234 * P[NBOD1B] +0.0967 * P[NBSF1L] +0.0967 * P[NBSF2S] +0.208 * P[NCDS1C] +0.109 * P[NCKW1C] -0.243 * P[NCLG1D] -0.243 * P[NCLG2D] -0.243 * P[NCLG3D] -0.243 * P[NCLG4D] +0.0972 * P[NCLS1C] +0.0995 * P[NCLW1C] +0.0926 * P[NCMA3B] +0.109 * P[NCW31C] +0.0797 * P[NCWF2W] +0.0972 * P[NDNH1H] +0.0972 * P[NDNS1D] -0.317 * P[NEPS1] -0.317 * P[NEPS2] -0.193 * P[NEPS3] -0.193 * P[NEPS4] +0.181 * P[NFBS1J] +0.0973 * P[NFNS1F] -1 * P[NGNE1G] +0.107 * P[NGUR1G] +0.107 * P[NGUR2G] +0.107 * P[NGUR3G] +0.0959 * P[NGUT8] +0.0969 * P[NHUM] -0.0959 * P[NLTS3] +0.0959 * P[NLTS8] +0.21 * P[NMLS1M] +0.214 * P[NMOS1M] +0.101 * P[NMR22T] -0.987 * P[NMR41M] +0.192 * P[NMTP1] +0.192 * P[NMTP2] -0.973 * P[NMTZ1M] -0.243 * P[NMWB1W] -0.401 * P[NNEE1H] +0.0976 * P[NNRN1A] +0.208 * P[NONF1F] +0.197 * P[NPG11P] +0.197 * P[NPG12G] +0.0925 * P[NQBC3C] +0.0926 * P[NQBB3Q] +0.0971 * P[NRB23R] +0.0971 * P[NRBB3R] +0.0971 * P[NRDP3D] +0.101 * P[NRPK1R] -0.985 * P[NSAP1S] +0.0979 * P[NURQ1U] +0.0979 * P[NURQ2U] +0.0979 * P[NURQ3U] +0.0979 * P[NURQ4U] -0.988 * P[NURR1N] -0.988 * P[NURR2N] +0.0957 * P[NUTS8] -0.268 * P[NVPP5] -0.268 * P[NVPP6] +0.0983 * P[NWGG1W] +0.0983 * P[NWGJ1J] +0.0983 * P[NWGJ2S] +0.0983 * P[NWGJ3W] +0.0983 * P[NWGJ4W] +0.0983 * P[NWGS1B] +0.238 * P[NWL82N] +0.249 * P[NWLN1W] +0.238 * P[NWLS3N] +0.238 * P[NWLS4W] +0.233 * P[NWLW1S] +0.306 * P[NWOW1W] -0.975 * P[NWRK1W] -0.975 * P[NWRK2W] +0.106 * P[NYS12A] +0.96 * F[N-Q-MNSP1] +0.0962 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241209T0915,N::Q_LDTM_LDTW,N::Q_LDTM_LDTW|2022-09-26|2,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241209T0915,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-11-28|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241218T0840,Q>>RGLC_CLWU_BCCP,Q>>RGLC_CLWU_BCCP|2024-11-28|1,0.117 * F_VIC_to_NSW +1 * P[QBCB3B] +0.949 * P[QBCG] +0.11 * P[QBCK1] +0.11 * P[QBCK2] +0.95 * P[QBDR1L] +0.97 * P[QBGH1] +0.97 * P[QBGH2] +0.134 * P[QBRA1] +0.134 * P[QBRA2] +0.134 * P[QBRA3] +0.136 * P[QBRA4K] +0.134 * P[QBRA5B] +0.134 * P[QBRA6B] +0.134 * P[QBRA7B] +0.134 * P[QBRA8D] +0.134 * P[QBRS1D] +0.806 * P[QCAB1] +0.806 * P[QCAB2] +0.806 * P[QCAC3] +0.806 * P[QCAC4] +0.137 * P[QCBF1D] +0.137 * P[QCBR1C] +0.137 * P[QCBS1B] +0.97 * P[QCCK1D] +0.97 * P[QCCK2H] +0.969 * P[QCLA1C] +0.137 * P[QCND1C] +0.969 * P[QCOS1C] +0.145 * P[QCPG1C] +0.97 * P[QGAR1] -0.79 * P[QGLD1] -0.79 * P[QGLD2] -0.781 * P[QGLD3] -0.781 * P[QGLD4] -0.79 * P[QGLD5] -0.79 * P[QGLD6] +0.97 * P[QHAR1H] +0.97 * P[QKAH1] +0.97 * P[QKAH2] +0.97 * P[QKAH3] +0.97 * P[QKAH4] +0.941 * P[QLIS1E] +0.949 * P[QLIS2M] +0.949 * P[QLLV3C] +0.965 * P[QMPL1R] +0.845 * P[QMRR1M] +0.09 * P[QMRY1Y] +0.09 * P[QMRY2M] +0.09 * P[QMRY3W] +0.09 * P[QMRY4W] +0.97 * P[QMSP1] +0.97 * P[QMSP2] +0.97 * P[QMSP3M] +0.11 * P[QMSW1M] +0.09 * P[QOKY1] +0.09 * P[QOKY2] +0.137 * P[QORS1E] +0.137 * P[QRMA7] +0.137 * P[QRMA8] +0.97 * P[QROG1K] +0.97 * P[QROG3R] +0.97 * P[QROW1K] +0.97 * P[QROW2K] +0.969 * P[QSLD1H] +0.969 * P[QSLS1W] +0.964 * P[QSTN1] +0.964 * P[QSTN2] +0.964 * P[QSTN3] +0.964 * P[QSTN4] -0.479 * P[QTBS1C] -0.458 * P[QTBS2S] +0.09 * P[QTKS1O] +0.09 * P[QTKS2O] +0.97 * P[QTMW1K] +0.129 * P[QTNT] +0.129 * P[QTRB1T] +0.129 * P[QTRN1] +0.129 * P[QTRN2] +0.129 * P[QTRN3] +0.129 * P[QTRN4] +0.129 * P[QTRS1K] +0.97 * P[QTYP] +0.97 * P[QTZS1S] +0.136 * P[QWDB3C] +0.136 * P[QWDE3W] +0.136 * P[QWDR1W] +0.97 * P[QWKM1M] -0.319 * P[QWLS1W] +0.137 * P[QWSB3W] +0.137 * P[QWSR1W] +0.137 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out=  Raglan to Larcom Creek (8875), avoid O/L Bouldercombe to Calliope River (812) on trip of Calvale to Wurdong (871) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250115T1345,NQ_850_DYN_TEST,NQ_850_DYN_TEST|2023-10-10|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250115T1345,Q>>NIL_CLWU_RGLC,Q>>NIL_CLWU_RGLC|2024-11-29|1,0.117 * F_VIC_to_NSW +1 * P[QBCB3B] +0.949 * P[QBCG] +0.11 * P[QBCK1] +0.11 * P[QBCK2] +0.95 * P[QBDR1L] +0.97 * P[QBGH1] +0.97 * P[QBGH2] +0.135 * P[QBRA1] +0.135 * P[QBRA2] +0.135 * P[QBRA3] +0.137 * P[QBRA4K] +0.135 * P[QBRA5B] +0.135 * P[QBRA6B] +0.135 * P[QBRA7B] +0.134 * P[QBRA8D] +0.134 * P[QBRS1D] +0.806 * P[QCAB1] +0.806 * P[QCAB2] +0.806 * P[QCAC3] +0.806 * P[QCAC4] +0.137 * P[QCBF1D] +0.137 * P[QCBR1C] +0.137 * P[QCBS1B] +0.97 * P[QCCK1D] +0.97 * P[QCCK2H] +0.969 * P[QCLA1C] +0.137 * P[QCND1C] +0.969 * P[QCOS1C] +0.145 * P[QCPG1C] +0.97 * P[QGAR1] -0.79 * P[QGLD1] -0.79 * P[QGLD2] -0.781 * P[QGLD3] -0.781 * P[QGLD4] -0.79 * P[QGLD5] -0.79 * P[QGLD6] +0.97 * P[QHAR1H] +0.97 * P[QKAH1] +0.97 * P[QKAH2] +0.97 * P[QKAH3] +0.97 * P[QKAH4] +0.941 * P[QLIS1E] +0.949 * P[QLIS2M] +0.949 * P[QLLV3C] +0.965 * P[QMPL1R] +0.845 * P[QMRR1M] +0.0896 * P[QMRY1Y] +0.0896 * P[QMRY2M] +0.0896 * P[QMRY3W] +0.0896 * P[QMRY4W] +0.97 * P[QMSP1] +0.97 * P[QMSP2] +0.97 * P[QMSP3M] +0.11 * P[QMSW1M] +0.0896 * P[QOKY1] +0.0896 * P[QOKY2] +0.137 * P[QORS1E] +0.137 * P[QRMA7] +0.137 * P[QRMA8] +0.97 * P[QROG1K] +0.97 * P[QROG3R] +0.97 * P[QROW1K] +0.97 * P[QROW2K] +0.969 * P[QSLD1H] +0.969 * P[QSLS1W] +0.964 * P[QSTN1] +0.964 * P[QSTN2] +0.964 * P[QSTN3] +0.0896 * P[QTKS1O] +0.964 * P[QSTN4] -0.479 * P[QTBS1C] -0.458 * P[QTBS2S] +0.0896 * P[QTKS2O] +0.97 * P[QTMW1K] +0.129 * P[QTNT] +0.129 * P[QTRB1T] +0.129 * P[QTRN1] +0.129 * P[QTRN2] +0.129 * P[QTRN3] +0.129 * P[QTRN4] +0.129 * P[QTRS1K] +0.97 * P[QTYP] +0.97 * P[QTZS1S] +0.137 * P[QWDB3C] +0.137 * P[QWDE3W] +0.137 * P[QWDR1W] +0.97 * P[QWKM1M] -0.319 * P[QWLS1W] +0.137 * P[QWSB3W] +0.137 * P[QWSR1W] +0.137 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Calvale to Wurdong (871) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250115T1345,Q>>NIL_CLWU_RGLC,Q>>NIL_CLWU_RGLC|2025-01-15|1,0.117 * F_VIC_to_NSW +1 * P[QBCB3B] +0.949 * P[QBCG] +0.11 * P[QBCK1] +0.11 * P[QBCK2] +0.95 * P[QBDR1L] +0.97 * P[QBGH1] +0.97 * P[QBGH2] +0.135 * P[QBRA1] +0.135 * P[QBRA2] +0.135 * P[QBRA3] +0.137 * P[QBRA4K] +0.135 * P[QBRA5B] +0.135 * P[QBRA6B] +0.135 * P[QBRA7B] +0.134 * P[QBRA8D] +0.134 * P[QBRS1D] +0.968 * P[QBSW1C] +0.968 * P[QBSW2C] +0.806 * P[QCAB1] +0.806 * P[QCAB2] +0.806 * P[QCAC3] +0.806 * P[QCAC4] +0.137 * P[QCBF1D] +0.137 * P[QCBR1C] +0.137 * P[QCBS1B] +0.97 * P[QCCK1D] +0.97 * P[QCCK2H] +0.969 * P[QCLA1C] +0.137 * P[QCND1C] +0.969 * P[QCOS1C] +0.145 * P[QCPG1C] +0.97 * P[QGAR1] -0.79 * P[QGLD1] -0.79 * P[QGLD2] -0.781 * P[QGLD3] -0.781 * P[QGLD4] -0.79 * P[QGLD5] -0.79 * P[QGLD6] +0.97 * P[QHAR1H] +0.97 * P[QKAH1] +0.97 * P[QKAH2] +0.97 * P[QKAH3] +0.97 * P[QKAH4] +0.941 * P[QLIS1E] +0.949 * P[QLIS2M] +0.949 * P[QLLV3C] +0.965 * P[QMPL1R] +0.845 * P[QMRR1M] +0.0896 * P[QMRY1Y] +0.0896 * P[QMRY2M] +0.0896 * P[QMRY3W] +0.0896 * P[QMRY4W] +0.97 * P[QMSP1] +0.97 * P[QMSP2] +0.97 * P[QMSP3M] +0.11 * P[QMSW1M] +0.0896 * P[QOKY1] +0.0896 * P[QOKY2] +0.137 * P[QORS1E] +0.137 * P[QRMA7] +0.137 * P[QRMA8] +0.97 * P[QROG1K] +0.97 * P[QROG3R] +0.97 * P[QROW1K] +0.97 * P[QROW2K] +0.969 * P[QSLD1H] +0.969 * P[QSLS1W] +0.964 * P[QSTN1] +0.964 * P[QSTN2] +0.964 * P[QSTN3] +0.964 * P[QSTN4] -0.479 * P[QTBS1C] -0.458 * P[QTBS2S] +0.0896 * P[QTKS1O] +0.0896 * P[QTKS2O] +0.97 * P[QTMW1K] +0.129 * P[QTNT] +0.129 * P[QTRB1T] +0.129 * P[QTRN1] +0.129 * P[QTRN2] +0.129 * P[QTRN3] +0.129 * P[QTRN4] +0.129 * P[QTRS1K] +0.97 * P[QTYP] +0.97 * P[QTZS1S] +0.97 * P[QWKM1M] +0.137 * P[QWDB3C] +0.137 * P[QWDE3W] +0.137 * P[QWDR1W] -0.319 * P[QWLS1W] +0.137 * P[QWSB3W] +0.137 * P[QWSR1W] +0.137 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Calvale to Wurdong (871) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250115T1345,N::Q_NIL_LDTW,N::Q_NIL_LDTW|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250115T1345,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-11-28|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250115T1345,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2025-01-15|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB2] +0.923 * P[QBSW1C] +0.923 * P[QBSW2C] +0.532 * P[QCAB1] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250122T1635,Q>>NIL_CLWU_RGLC,Q>>NIL_CLWU_RGLC|2025-01-15|1,0.117 * F_VIC_to_NSW +1 * P[QBCB3B] +0.949 * P[QBCG] +0.11 * P[QBCK1] +0.11 * P[QBCK2] +0.95 * P[QBDR1L] +0.97 * P[QBGH1] +0.97 * P[QBGH2] +0.135 * P[QBRA1] +0.135 * P[QBRA2] +0.135 * P[QBRA3] +0.137 * P[QBRA4K] +0.135 * P[QBRA5B] +0.135 * P[QBRA6B] +0.135 * P[QBRA7B] +0.134 * P[QBRA8D] +0.134 * P[QBRS1D] +0.968 * P[QBSW1C] +0.968 * P[QBSW2C] +0.806 * P[QCAB1] +0.806 * P[QCAB2] +0.806 * P[QCAC3] +0.806 * P[QCAC4] +0.137 * P[QCBF1D] +0.137 * P[QCBR1C] +0.137 * P[QCBS1B] +0.97 * P[QCCK1D] +0.97 * P[QCCK2H] +0.969 * P[QCLA1C] +0.137 * P[QCND1C] +0.969 * P[QCOS1C] +0.145 * P[QCPG1C] +0.97 * P[QGAR1] -0.79 * P[QGLD1] -0.79 * P[QGLD2] -0.781 * P[QGLD3] -0.781 * P[QGLD4] -0.79 * P[QGLD5] -0.79 * P[QGLD6] +0.97 * P[QHAR1H] +0.97 * P[QKAH1] +0.97 * P[QKAH2] +0.97 * P[QKAH3] +0.97 * P[QKAH4] +0.941 * P[QLIS1E] +0.949 * P[QLIS2M] +0.949 * P[QLLV3C] +0.965 * P[QMPL1R] +0.845 * P[QMRR1M] +0.0896 * P[QMRY1Y] +0.0896 * P[QMRY2M] +0.0896 * P[QMRY3W] +0.0896 * P[QMRY4W] +0.97 * P[QMSP1] +0.97 * P[QMSP2] +0.97 * P[QMSP3M] +0.11 * P[QMSW1M] +0.0896 * P[QOKY1] +0.0896 * P[QOKY2] +0.137 * P[QORS1E] +0.137 * P[QRMA7] +0.137 * P[QRMA8] +0.97 * P[QROG1K] +0.97 * P[QROG3R] +0.97 * P[QROW1K] +0.97 * P[QROW2K] +0.969 * P[QSLD1H] +0.969 * P[QSLS1W] +0.964 * P[QSTN1] +0.964 * P[QSTN2] +0.964 * P[QSTN3] +0.964 * P[QSTN4] -0.479 * P[QTBS1C] -0.458 * P[QTBS2S] +0.0896 * P[QTKS1O] +0.0896 * P[QTKS2O] +0.97 * P[QTMW1K] +0.129 * P[QTNT] +0.129 * P[QTRB1T] +0.129 * P[QTRN1] +0.129 * P[QTRN2] +0.129 * P[QTRN3] +0.129 * P[QTRN4] +0.129 * P[QTRS1K] +0.97 * P[QTYP] +0.97 * P[QTZS1S] +0.97 * P[QWKM1M] +0.137 * P[QWDB3C] +0.137 * P[QWDE3W] +0.137 * P[QWDR1W] -0.319 * P[QWLS1W] +0.137 * P[QWSB3W] +0.137 * P[QWSR1W] +0.137 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Calvale to Wurdong (871) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250122T1635,N^^Q_LS_SVC_KPP_1,N^^Q_LS_SVC_KPP_1|2023-01-30|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250122T1635,NRM_NSW1_QLD1,NRM_NSW1_QLD1|2020-09-23|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
