CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
N>>33_34_QMAX_N,N>>33_34_QMAX_N|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.985,Thermal,"Out = Bayswater to Liddell(33 or 34), avoid O/L Bayswater to Liddell(33 or 34) on trip of QLD largest generation, Feedback",575,114,119,360,356,4.960330248756218,-1.0152284353745447e-05,1150.0596522842638,N-X_BWWO_BWLD,N-X_BWWO_BWLD
Q>>MESP_BKSP_TRSP,Q>>MESP_BKSP_TRSP|2024-10-17 00:00:00|1,upper,2024-10-17,1,0.954,Thermal,"Out= 825 (H12 Mt England to H2 South Pine) 275 kV feeder, avoid O/L on 838 (H36 Blackwall to H2 South Pine) 275 kV feeder on trip of  832 (H18 Tarong to H2 South Pine) 275 kV feeder, Feedback",352,0,0,349,347,0.0,197.38052410901454,804.2023637316563,"Q-X_METR+BKSP, Q-X_METR+MESP","Q-X_METR+BKSP, Q-X_METR+MESP"
N>>81_964_84,N>>81_964_84|2024-10-30 00:00:00|1,lower,2024-10-30,1,-0.754,Thermal,"Out = Liddell to Newcastle (81) line, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Liddell to Tamworth (84) line,(Note: Swamps if 964 O/S)",3034,13,73,807,335,0.06390544963924964,0.0,1326.0060145888597,,
Q>>NIL_MRTX5_MRTX4,Q>>NIL_MRTX5_MRTX4|2024-11-28 00:00:00|1,upper,2024-11-28,1,0.887,Thermal,"Out= Nil, avoid thermal O/L on remaining Middle Ridge 330/275 kV Tx #4, on trip of Middle Ridge 330/275 kV Tx #5, (or 9907 Millmerran to Middle Ridge 330kV line), DS RHS is swamped when Middle Ridge bus splitting scheme is triggered, Feedback",52435,31,28,450,327,0.037185140412111774,-1.127395713049879e-05,1947.6862457722661,Q-NIL,Q-NIL
N>>LDTM_964_81_OPEN,N>>LDTM_964_81_OPEN|2026-07-13 00:00:00|1,lower,2026-07-13,1,-0.701,Thermal,"Out = Liddell to Tomago (82) with Singleton-Kurri 132kV open, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Liddell to Newcastle (81) line, Feedback",5890,233,270,500,322,2.4685977083333333,-1.4265335523717694e-05,7872.877207560628,"N-LDTM_82, N-X_KCTX_LDTM","N-LDTM_82, N-X_KCTX_LDTM"
N>>LDTM_964_84_OPEN,N>>LDTM_964_84_OPEN|2024-10-30 00:00:00|1,lower,2024-10-30,1,-0.753,Thermal,"Out = Liddell to Tomago (82) with Singleton-Kurri 132kV open, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Tamworth to Liddell (84) line, Feedback",3857,1,11,568,322,0.0001427922077922078,0.0,1370.669694555113,"N-LDTM_82, N-X_KCTX_LDTM","N-LDTM_82, N-X_KCTX_LDTM"
N>>LDTM_964_81_CL,N>>LDTM_964_81_CL|2026-07-13 00:00:00|1,lower,2026-07-13,1,-0.692,Thermal,"Out = Liddell to Tomago (82) with Singleton-Kurri 132kV closed, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Liddell to Newcastle (81) line, Feedback",5890,177,332,583,314,1.189152674085718,-1.4450867344112866e-05,7946.404523121389,"N-LDTM_82, N-X_KCTX_LDTM","N-LDTM_82, N-X_KCTX_LDTM"
Q>>NIL_MRTX5_MRTX4,Q>>NIL_MRTX5_MRTX4|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.887,Thermal,"Out= Nil, avoid thermal O/L on remaining Middle Ridge 330/275 kV Tx #4, on trip of Middle Ridge 330/275 kV Tx #5, (or 9907 Millmerran to Middle Ridge 330kV line), DS RHS is swamped when Middle Ridge bus splitting scheme is triggered, Feedback",28555,0,0,483,281,0.0,756.7598647125137,2267.267745208568,Q-NIL,Q-NIL
N>>LDTM_33_34_OPEN,N>>LDTM_33_34_OPEN|2024-10-02 00:00:00|1,upper,2024-10-02,1,0.981,Thermal,"Out = Liddell to Tomago (82), avoid O/L Bayswater to Liddell (34 or 33) 330kV line on trip of Bayswater to Liddell (33 or 34) 330kV line, Feedback",285,0,0,263,262,0.0,384.73384301732926,1621.1326707441387,"N-LDTM_82, N-X_KCTX_LDTM","N-LDTM_82, N-X_KCTX_LDTM"
N>>17_39_11,N>>17_39_11|2024-10-30 00:00:00|2,lower,2024-10-30,2,-0.246,Thermal,"Out= Avon-Macarthur (17) 330kV line or Kemps Creek-Macarthur (37) 330kV  line, avoid O/L Bannaby to Sydney West (39) 330kV line on trip of Dapto to Sydney South (11) 330kV line, Feedback",4997,142,123,269,254,12.441277877258159,-8.130081465143173e-05,4508.835843495935,"N-AVMA_17, N-KCMA_37, N-X_4+17_WG_CLOSE","N-AVMA_17, N-KCMA_37, N-X_4+17_WG_CLOSE"
N>>31_33_34,N>>31_33_34|2026-06-02 00:00:00|1,upper,2026-06-02,1,0.957,Thermal,"Out = Bayswater to Regentville (31), avoid O/L Bayswater to Liddell (33) or Bayswater to Liddell (34) line on trip of Bayswater to Liddell (34) or Bayswater to Liddell (33) line, Feedback",2500,228,264,588,248,3.181286012,-1.0449321005356429e-05,890.3221525600836,,
F_NVS+85_L5,F_NVS+85_L5|2026-04-07 00:00:00|1,lower,2026-04-07,1,-1.0,FCAS,"Out = Uralla to Tamworth (85) line, NSW, Snowy, Vic and SA Lower 5 min Requirement, Basslink unable to transfer FCAS",377,0,0,256,248,0.0,-11061.56725,-10373.53478,N-TWUL_85,N-TWUL_85
F_NVS+85_R5,F_NVS+85_R5|2026-04-07 00:00:00|1,upper,2026-04-07,1,1.0,FCAS,"Out = Uralla to Tamworth (85) line, NSW, Snowy, Vic and SA Raise 5 min Requirement, Basslink unable to transfer FCAS",377,0,0,253,238,0.0,-10966.33,-10446.90091,N-TWUL_85,N-TWUL_85
N>>964_86_85_S,N>>964_86_85_S|2026-04-07 00:00:00|1,lower,2026-04-07,1,-0.999,Thermal,"Out= Taree to Port Macquarie (964) 132kV line, avoid O/L Armidale to Tamworth (86) on trip of Uralla to Tamworth (85) line, Feedback",477,0,0,238,226,0.0,79.0323723723724,835.2194294294293,N_966+KK+CH892A+964,N_966+KK+CH892A+964
F_Q++NIL_R1,F_Q++NIL_R1|2026-01-08 00:00:00|1,lower,2026-01-08,1,-1.0,FCAS,"Out=Nil, limit Qld to NSW on QNI and Qld Raise 1 sec requirement for loss of a NSW large unit",67808,35,123,2044,218,3.58146673209579e-05,-9.999999974752427e-06,893.907745,N-NIL,
Q^^N_8U+DMTWLS_SRAR,Q^^N_8U+DMTWLS_SRAR|2025-01-06 00:00:00|1,lower,2025-01-06,1,-1.0,Voltage Stability,"Out =8U (Armidale to Uralla)  330kV line + Dumaresq SVC + Tamworth SVC + Lismore SVC, limit QLD to NSW on QNI to avoid voltage instability on trip of Sapphire-Armidale (8E) 330 kV line",346,0,0,243,215,0.0,382.77747999999997,577.72869,N-X_8U+DM+TW+LS_SVC,N-X_8U+DM+TW+LS_SVC
N^^Q_AR_VC_MPP_1,N^^Q_AR_VC_MPP_1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Armidale SVC, avoid Voltage Collapse on loss of Millmerran unit 1",2503,0,0,451,214,0.0,341.63947999999993,1255.6015425,,
Q^^NIL_CS,Q^^NIL_CS|2024-10-17 00:00:00|1,lower,2024-10-17,1,-0.0869,Voltage Stability,"Out = Nil, CQ-SQ voltage stability limit, 2008/2009 implementation",11520,72,61,219,211,9.941150217597615,-0.00023014959665713296,11934.081214039124,Q-NIL,Q-NIL
N^^Q_ARDM_MPP_1,N^^Q_ARDM_MPP_1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Armidale - Dumaresq (8C) 330kV line, avoid Voltage Collapse on loss of Millmerran unit 1",8314,0,0,670,209,0.0,464.2300499999999,1426.1803925000002,N-ARDM_8C,N-ARDM_8C
N::Q_BWMP_BWLD_KC,N::Q_BWMP_BWLD_KC|2025-08-26 00:00:00|1,upper,2025-08-26,1,1.0,Transient Stability,"Out = Bayswater to Wollar (5A4) 500kV line and Bayswater to Liddell (33 or 34), NSW to Qld Transient Stability Limit for trip of Kogan Creek.",402,0,0,211,201,0.0,116.36254000000008,1031.110215,N-X_BWWO_BWLD,N-X_BWWO_BWLD
N>>31_33_34,N>>31_33_34|2026-05-20 00:00:00|1,upper,2026-05-20,1,0.984,Thermal,"Out = Bayswater to Regentville (31), avoid O/L Bayswater to Liddell (33) or Bayswater to Liddell (34) line on trip of Bayswater to Liddell (34) or Bayswater to Liddell (33) line, Feedback",676,147,169,313,182,8.191884987710766,-2.0325203200716317e-05,502.37871443089443,,
Q::N_DM_CB_AR_2L-G,Q::N_DM_CB_AR_2L-G|2025-05-14 00:00:00|1,lower,2025-05-14,1,-1.0,Transient Stability,"Out = one Dumaresq 330kV CB (8M2 or 8C2) O/S, limit Qld to NSW on QNI to avoid transient instability on 2L-G fault at Armidale",232,34,45,219,177,1.1520766985645934,-9.999999974752427e-06,292.84901,,
Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-11-28 00:00:00|1,upper,2024-11-28,1,0.077,Thermal,"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",13895,73,65,193,176,0.8512192848424837,-0.0001298701324951442,14907.917792207792,Q-NIL,Q-NIL
N^^Q_AR_VC_MPP_2,N^^Q_AR_VC_MPP_2|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Armidale SVC, avoid Voltage Collapse on loss of Millmerran unit 2",2503,0,0,433,175,0.0,340.07197999999994,1033.3233774999999,,
N^^Q_ARDM_CPP_3,N^^Q_ARDM_CPP_3|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Armidale - Dumaresq (8C) 330kV line, avoid Voltage Collapse on loss of Callide C3",8314,0,0,546,165,0.0,511.8867899999999,1468.0910075000002,N-ARDM_8C,N-ARDM_8C
N>>X-17+76_39_11,N>>X-17+76_39_11|2024-10-30 00:00:00|1,lower,2024-10-30,1,-0.263,Thermal,"Out = Avon to Macarthur (17) and Sydney South to Wallerawang (76), avoid O/L Bannaby to Sydney West (39) on trip of Dapto to Sydney South (11) line, Feedback",685,80,63,175,164,240.0703004258205,-7.60456271844291e-05,2694.66433460076,N-X_AVMA_SSWW,N-X_AVMA_SSWW
N^^Q_ARDM_CPP_4,N^^Q_ARDM_CPP_4|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Armidale - Dumaresq (8C) 330kV line, avoid Voltage Collapse on loss of Callide C4",8314,0,0,670,158,0.0,469.27478999999994,1509.628285,N-ARDM_8C,N-ARDM_8C
Q>>NIL_WOSP_PWSP,Q>>NIL_WOSP_PWSP|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.0763,Thermal,"Out= Nil, avoid O/L H9_Palmwoods to H2 South Pine (808) on trip of H5 Woolooga to H2 South Pine (807) line, Feedback",27440,23,23,158,155,0.004454243306822001,-0.0001310616016006042,21835.96094364351,Q-NIL,Q-NIL
Q^^N_8E+DMTWLS_SRAR,Q^^N_8E+DMTWLS_SRAR|2025-01-08 00:00:00|1,lower,2025-01-08,1,-1.0,Voltage Stability,"Out = 8E (Armidale to Sapphire) 330kV line + Dumaresq SVC + Tamworth SVC + Lismore SVC, limit QLD to NSW on QNI to avoid voltage instability on trip of Bulli Creek - Dumaresq (8L/8M) 330 kV line",333,0,0,177,154,0.0,548.39176,783.575535,N-X_8E+DM+TW+LS_SVC,N-X_8E+DM+TW+LS_SVC
Q>>CPGG1_GGGT2_WUTB,Q>>CPGG1_GGGT2_WUTB|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.0883,Thermal,"Out= Calliope River to Gin Gin (813/1) 275kV line, avoid O/L Gin Gin to Gin Gin Tee (814/3) 275kV line on trip of Wurdong to Teebar Creek (819) 275kV line, Feedback",1215,118,98,163,150,109.60198476543212,-0.00022650057082958328,2943.305549263874,Q-CPWO_813/1,Q-CPWO_813/1
Q>>RGLC_CLWU_BCCP,Q>>RGLC_CLWU_BCCP|2024-11-28 00:00:00|1,upper,2024-11-28,1,0.117,Thermal,"Out=  Raglan to Larcom Creek (8875), avoid O/L Bouldercombe to Calliope River (812) on trip of Calvale to Wurdong (871) line, Feedback",303,139,112,159,148,473.4597866336633,-0.0002564102577062475,181.15128205128215,Q-RGLC_8875,Q-RGLC_8875
CA_SYDS_59839EB2_2,CA_SYDS_59839EB2_2|2026-08-04 00:00:00|1,lower,2026-08-04,1,-0.6035,Thermal,"Constraint Automation, O/L 9W2:L9W2:Z:132@RALEIGH@NSW for CTG LN8K on trip of ARMIDALE-KEMPSEY 965 132KV LINE.  Generated by STNET[NORCR1] Host NORREGEEMP8(EMPSYD)",339,70,88,200,145,15.655800383480825,-1.6570008431548078e-05,411.86493786246893,CA_SYDS_59839EB2,CA_SYDS_59839EB2
F_NVS++LDTW_R5,F_NVS++LDTW_R5|2025-03-26 00:00:00|1,upper,2025-03-26,1,1.0,FCAS,"Out = Liddell to Tamworth (84) line, NSW, Snowy, Vic and SA Raise 5 min Requirement, Basslink able to transfer FCAS",597,0,0,163,138,0.0,-10882.94991,-932.55762,N-LDTW_84,N-LDTW_84
N^^Q_LS_SVC_KPP_1,N^^Q_LS_SVC_KPP_1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control mode, avoid Voltage Collapse on loss of Kogan Creek MW",291,0,0,175,137,0.0,479.01316999999995,1410.089905,N-X_LS_VC1+96L+967,
Q>>NIL_LCCP_BCCP,Q>>NIL_LCCP_BCCP|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.0746,Thermal,"Out= Nil, avoid O/L Bouldercombe to Calliope River (812) 275kV line on trip of Larcom Creek to Calliope River (8859) 275kV line, Feedback",27440,1,2,141,134,0.00019968925730928645,0.0,15152.01126005362,Q-NIL,Q-NIL
Q>>NIL_CPWU_CLWU,Q>>NIL_CPWU_CLWU|2025-07-01 00:00:00|1,upper,2025-07-01,1,0.0777,Thermal,"Out= Nil, avoid O/L Calliope River to Wurdong (818) 275kV line on trip of Calvale to Wurdong (871) 275kV line, Feedback.  [DS RHS to swamp if 8810+8811 lines O/S]",17856,17,17,138,133,1.5159669762286379,-0.00012870013130149424,9601.964993564992,Q-NIL,Q-NIL
N::Q_KCTX_LDTM_LDTW,N::Q_KCTX_LDTM_LDTW|2026-07-13 00:00:00|1,upper,2026-07-13,1,1.0,Transient Stability,"Out= Kemps Creek 500/330 kV transformer 2 or 3 and Liddell-Tomago (82), NSW to Qld Transient Stability for a trip of Liddell-Tamworth 330kV line",143,0,0,141,133,0.0,1399.387,1762.0244,N-X_KCTX_LDTM,N-X_KCTX_LDTM
Q>>MESP_BKSP_TRSP,Q>>MESP_BKSP_TRSP|2026-03-17 00:00:00|1,upper,2026-03-17,1,0.954,Thermal,"Out= 825 (H12 Mt England to H2 South Pine) 275 kV feeder, avoid O/L on 838 (H36 Blackwall to H2 South Pine) 275 kV feeder on trip of  832 (H18 Tarong to H2 South Pine) 275 kV feeder, Feedback",133,10,12,133,132,3.516773007518797,-1.0482180028698902e-05,842.1514465408804,"Q-X_METR+BKSP, Q-X_METR+MESP","Q-X_METR+BKSP, Q-X_METR+MESP"
Q>>RGLC_BCCP_CLWU,Q>>RGLC_BCCP_CLWU|2024-11-28 00:00:00|1,upper,2024-11-28,1,0.145,Thermal,"Out=  Raglan to Larcom Creek (8875), avoid O/L Calvale to Wurdong (871) on trip of Bouldercombe to Calliope River (812) line, Feedback",303,122,92,137,131,362.2492958085809,-0.00020689654963368005,317.5499310344815,Q-RGLC_8875,Q-RGLC_8875
CA_BRIS_582D74B3_1,CA_BRIS_582D74B3_1|2025-11-17 00:00:00|1,upper,2025-11-17,1,1.0,Thermal,"Constraint Automation, O/L XFMR 1_H2@H2_SPINE@QLD for CTG TQHH on trip of H2_SPINE #6 TRANS.  Generated by STNET[BNECR3] Host BNEREGEEMP6(EMPBRI)",126,0,0,126,126,0.0,418.8509899999999,456.32594500000005,CA_BRIS_582D74B3,CA_BRIS_582D74B3
Q>>LCCP_BCCP_CLWU,Q>>LCCP_BCCP_CLWU|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.145,Thermal,"Out= Larcom Creek to Calliope River (8859), avoid O/L Calvale to Wurdong (871) on trip of Bouldercombe to Calliope River (812) line, Feedback",226,83,65,125,125,113.79601202226925,-0.00020689655276986868,790.2549655172411,Q-LCCP_8859,Q-LCCP_8859
Q^^TR_CLHA_-600,Q^^TR_CLHA_-600|2025-03-03 00:00:00|1,upper,2025-03-03,1,0.12,Voltage Stability,"Nominated offset -600 MW, Tarong voltage stability limit, Calvale-Halys contingency equation",2388,47,38,132,122,12.491916528475713,-8.333333501771753e-05,4635.453458333333,"Q-X_HACL_HATR, Q-X_HATR2+HACL2, Q-X_HATR2+HA_275BUS, Q-X_TRBK2+TRME, Q-X_TRSP+TRBK2","Q-X_HACL_HATR, Q-X_HATR2+HACL2, Q-X_HATR2+HA_275BUS, Q-X_TRBK2+TRME, Q-X_TRSP+TRBK2"
Q^^TR_CLHA_-600,Q^^TR_CLHA_-600|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.12,Voltage Stability,"Nominated offset -600 MW, Tarong voltage stability limit, Calvale-Halys contingency equation",1857,70,58,122,121,14.89718610870741,-0.00016666666624587378,13398.857208333335,"Q-X_HACL_HATR, Q-X_HATR2+HACL2, Q-X_HATR2+HA_275BUS, Q-X_TRBK2+TRME, Q-X_TRSP+TRBK2","Q-X_HACL_HATR, Q-X_HATR2+HACL2, Q-X_HATR2+HA_275BUS, Q-X_TRBK2+TRME, Q-X_TRSP+TRBK2"
N>>LDTM_964_84_OPEN,N>>LDTM_964_84_OPEN|2024-10-02 00:00:00|1,lower,2024-10-02,1,-0.753,Thermal,"Out = Liddell to Tomago (82) with Singleton-Kurri 132kV open, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Tamworth to Liddell (84) line, Feedback",285,1,102,251,121,0.3644628771929825,1.3280212449870421e-05,1137.2237848605578,"N-LDTM_82, N-X_KCTX_LDTM","N-LDTM_82, N-X_KCTX_LDTM"
Q>>NIL_CLWU_RGLC,Q>>NIL_CLWU_RGLC|2024-11-29 00:00:00|1,upper,2024-11-29,1,0.117,Thermal,"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Calvale to Wurdong (871) line, Feedback",13527,24,22,132,117,0.06486787819046613,-8.547008719765899e-05,11163.980512820512,Q-NIL,Q-NIL
N>>NIL_39,N>>NIL_39|2025-12-19 00:00:00|1,lower,2025-12-19,1,-0.302,Thermal,"Out= Nil, avoid O/L Bannaby to Sydney West (39) 330kV line on trip of Nil, Feedback",22256,48,42,127,114,5.782886740680275,-6.622516388992551e-05,6125.252864238411,N-NIL,
F_NVS++85_L5,F_NVS++85_L5|2026-04-07 00:00:00|1,lower,2026-04-07,1,-1.0,FCAS,"Out = Uralla to Tamworth (85) line, NSW, Snowy, Vic and SA Lower 5 min Requirement, Basslink able to transfer FCAS",377,0,0,120,113,0.0,-10982.28241,-875.99623,N-TWUL_85,N-TWUL_85
F_NVS++85_R5,F_NVS++85_R5|2026-04-07 00:00:00|1,upper,2026-04-07,1,1.0,FCAS,"Out = Uralla to Tamworth (85) line, NSW, Snowy, Vic and SA Raise 5 min Requirement, Basslink able to transfer FCAS",377,0,0,118,110,0.0,-11022.56746,-1128.75245,N-TWUL_85,N-TWUL_85
N^^Q_NIL_CPP_3,N^^Q_NIL_CPP_3|2025-12-02 00:00:00|1,upper,2025-12-02,1,1.0,Voltage Stability,"Out= Nil, avoid Voltage Collapse on loss of Callide C3",78433,0,0,1495,107,0.0,110.03162999999995,1515.10777,N-NIL,
N>>81_964_82,N>>81_964_82|2025-12-23 00:00:00|1,lower,2025-12-23,1,-0.701,Thermal,"Out = Liddell to Newcastle (81) line, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Liddell to Tomago (82) line, (Note: Swamps if 964 O/S)",111,0,0,105,105,0.0,380.4144650499285,712.4335092724679,,
N>>LDTM_964_84_OPEN,N>>LDTM_964_84_OPEN|2026-05-20 00:00:00|1,lower,2026-05-20,1,-0.753,Thermal,"Out = Liddell to Tomago (82) with Singleton-Kurri 132kV open, avoid O/L Port Macquarie to Herron Creek Tee (964/2) on trip of Tamworth to Liddell (84) line, Feedback",8907,2,313,717,103,0.00044284816155458186,-1.3280212449870421e-05,7319.681736387783,"N-LDTM_82, N-X_KCTX_LDTM","N-LDTM_82, N-X_KCTX_LDTM"
Q>>NIL_MRTX5_MRTX4,Q>>NIL_MRTX5_MRTX4|2024-10-17 00:00:00|1,upper,2024-10-17,1,0.887,Thermal,"Out= Nil, avoid thermal O/L on remaining Middle Ridge 330/275 kV Tx #4, on trip of Middle Ridge 330/275 kV Tx #5, (or 9907 Millmerran to Middle Ridge 330kV line), DS RHS is swamped when Middle Ridge bus splitting scheme is triggered, Feedback",12022,0,0,117,95,0.0,577.575332581736,2164.569647688839,Q-NIL,Q-NIL
Q>>MESP_BKSP_TRSP,Q>>MESP_BKSP_TRSP|2026-06-05 00:00:00|1,upper,2026-06-05,1,0.954,Thermal,"Out= 825 (H12 Mt England to H2 South Pine) 275 kV feeder, avoid O/L on 838 (H36 Blackwall to H2 South Pine) 275 kV feeder on trip of  832 (H18 Tarong to H2 South Pine) 275 kV feeder, Feedback",91,0,0,91,91,0.0,769.3185849056607,1072.8562316561843,"Q-X_METR+BKSP, Q-X_METR+MESP","Q-X_METR+BKSP, Q-X_METR+MESP"
Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.077,Thermal,"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",27440,16,16,96,90,0.008782634828525746,-0.00025974025908447865,11507.330519480523,Q-NIL,Q-NIL
Q>>BKBM_BKGO_BKBS,Q>>BKBM_BKGO_BKBS|2025-05-29 00:00:00|1,lower,2025-05-29,1,-0.406,Thermal,"Out= 817 (H36 Blackwall to H3 Belmont) 275kV line, avoid O/L 8819 (H36 Blackwall to H38 Goodna) 275kV line on trip of 8821 (H36 Blackwall to H72 Blackstone) 275kV line, Feedback",1803,0,0,99,90,0.0,98.20830049261082,3048.145794334975,Q-BKBM,Q-BKBM
Q_TR_WOSP+WOPW_3200S,Q_TR_WOSP+WOPW_3200S|2026-06-15 00:00:00|1,upper,2026-06-15,1,0.981,Discretionary,"Out= 807 (H5 Woolooga to H2 South Pine)+ 810 (H5 Woolooga to H9 Palmwoods) 275 kV feeders OS, Tarong upper transfer limit of 3200 MW (Discretionary), 132kV and 110kV parallel network between Woolooga and South Pine open",85,0,0,85,85,0.0,694.285667686035,980.9842303771667,Q-X_WOSP_WOPW_O,Q-X_WOSP_WOPW_O
N^^Q_BCDM_KPP_1,N^^Q_BCDM_KPP_1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out =Bulli Creek to Dumaresq (8L or 8M) , avoid Voltage Collapse on loss of Kogan Creek MW",155,0,0,117,81,0.0,203.23050000000012,830.1544999999999,I-BCDM_ONE,I-BCDM_ONE
N>>32_34_33,N>>32_34_33|2026-05-20 00:00:00|1,upper,2026-05-20,1,0.957,Thermal,"Out =  Bayswater to Sydney West (32), avoid O/L Bayswater to Liddell (33) or Bayswater to Liddell (34) line on trip of Bayswater to Liddell (34) or Bayswater to Liddell (33) line, Feedback",1200,71,77,208,77,4.878501715555555,-1.0449321005356429e-05,1354.6011755485893,"N-X_BWSW32+ERTX, N-X_LPSW30+BWSW32","N-X_BWSW32+ERTX, N-X_LPSW30+BWSW32"
Q>>BRTX1_CGHA_WDHA,Q>>BRTX1_CGHA_WDHA|2025-01-20 00:00:00|1,upper,2025-01-20,1,0.345,Thermal,"Out= Braemar 275/330kV transformer T1, avoid O/L Coopers Gap to Halys (8866) 275kV line on trip of Western Downs to Halys (8867) 275kV line, Feedback",96,0,0,78,75,0.0,441.9310724637682,1087.3744637681164,"Q-BRTX1, Q-X_BRHA_TWO","Q-BRTX1, Q-X_BRHA_TWO"
N>>NIL_39,N>>NIL_39|2025-11-12 00:00:00|1,lower,2025-11-12,1,-0.302,Thermal,"Out= Nil, avoid O/L Bannaby to Sydney West (39) 330kV line on trip of Nil, Feedback",4375,25,15,81,74,4.498037949714286,-6.622516690149737e-05,5806.73890728477,N-NIL,
CA_BRIS_59712B29_1,CA_BRIS_59712B29_1|2026-07-21 00:00:00|1,lower,2026-07-21,1,-0.595,Thermal,"Constraint Automation, O/L 9W2:L9W2:Z:132@RALEIGH@NSW for CTG LNWV on trip of BOAMBEE - COFFS 9W8 132KV LINE.  Generated by STNET[NORCR1] Host BNEREGEEMP6(EMPBRI)",335,31,32,110,73,4.120941223880596,-1.680672283771305e-05,548.9545378151262,CA_BRIS_59712B29,CA_BRIS_59712B29
N>>965_9W2_9W8,N>>965_9W2_9W8|2026-07-22 00:00:00|1,lower,2026-07-22,1,-0.596,Thermal,"Out=   Armidale to Kempsey (965), avoid O/L Raliegh to Kempsey 132kV line on trip of Coffs Harbour to Boambee (9W8) 132kV line, Feedback",337,0,0,99,72,0.0,483.88446308724826,1108.2303187919463,N-ARKS_965,N-ARKS_965
N>>33_34_QMAX_N,N>>33_34_QMAX_N|2024-09-02 00:00:00|1,upper,2024-09-02,1,0.985,Thermal,"Out = Bayswater to Liddell(33 or 34), avoid O/L Bayswater to Liddell(33 or 34) on trip of QLD largest generation, Feedback",78,0,0,72,72,0.0,1459.4648121827408,1696.1639543147207,N-X_BWWO_BWLD,N-X_BWWO_BWLD
N>>BYSW_8_16,N>>BYSW_8_16|2024-09-02 00:00:00|1,lower,2024-09-02,1,-0.175,Thermal,"Out = Bannaby-Sydney West (39), avoid O/L Marulan to Dapto (8) on trip of Marulan to Avon (16) line, Feedback",4923,19,18,74,71,0.4320809185360094,-5.714285829786345e-05,7879.745157142857,N-X_39+77/78,N-X_39+77/78
N>>NIL_39,N>>NIL_39|2025-11-27 00:00:00|1,lower,2025-11-27,1,-0.302,Thermal,"Out= Nil, avoid O/L Bannaby to Sydney West (39) 330kV line on trip of Nil, Feedback",6262,23,21,80,70,2.47100585598339,-3.311258495653462e-05,5243.943344370862,N-NIL,
Q>>BKBM_BKGO_BKBS,Q>>BKBM_BKGO_BKBS|2025-11-04 00:00:00|1,lower,2025-11-04,1,-0.37,Thermal,"Out= 817 (H36 Blackwall - H3 Belmont) or 8819 (H36 Blackwall - H38 Goodna) 275kV line, avoid O/L 817 or 8819 275kV line on trip of 8821 (H36 Blackwall to H72 Blackstone) 275kV line, Feedback",3355,8,8,74,66,0.024885692995529063,-2.7027026958790344e-05,2868.8702972972974,Q-BKBM,Q-BKBM
N>>16_8_18,N>>16_8_18|2024-11-20 00:00:00|1,lower,2024-11-20,1,-0.125,Thermal,"Out = Avon-Marulan (16), avoid O/L Marulan to Dapto (8) on trip of Kangaroo Valley to Dapto (18) line, Feedback",11762,58,45,65,58,3.6477265835347588,-0.00015999999959603883,13609.33308,,
N>>NIL_964_88_S,N>>NIL_964_88_S|2026-03-06 00:00:00|2,lower,2026-03-06,2,-0.742,Thermal,"Out= NIL, avoid O/L Port Macquarie to Herons Creek Tee (964/2) on trip of Tamworth to Muswellbrook (88) line, Feedback",21542,3,1437,3522,57,0.0027570833815642247,-1.3477088914760684e-05,934.467897574124,N-NIL,
